id,vid,code,aand,titel,text
2065,44021011,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">11 </span>Dit is waarschijnlijk dezelfde Agabus die naar Antiochië kwam en de hongersnood profeteerde onder Claudius Caesar (<a class=""l"">11:28</a>). Hij verschijnt nu opnieuw onder soortgelijke omstandigheden. Er zal een grote <i>geestelijke</i> hongersnood zijn in Israël. De aanwijzingen er voor zijn te vinden in hun behandeling van Paulus, wat uiteen wordt gezet in de stijl van de oude profeten. Dit was de laatste aanwijzing die hij had en het bracht al zijn vrienden zo onder de indruk, dat ze nogmaals probeerden hem te weerhouden om de stad Jeruzalem binnen te gaan. We kunnen zien hoe grondig hij er van overtuigd was dat hij de wil van de Heer deed door zijn antwoord aan hun smeekbeden. Hij was geen fanatiekeling, die er op uit was zijn eigen wil te doen, ongevoelig voor de gevoelens van zijn vrienden. Zijn aanwezigheid in Jeruzalem was noodzakelijk, niet alleen opdat hij de belofte zou vervullen van het bijdragen aan de ondersteuning van de armen van de Besnijdenis (<a class=""l"">Gal. 2:10</a>), maar dat de afval van de natie, inclusief de vroegere gelovigen, duidelijk zou worden en dat zo zijn laatste en bekronende bediening, die zou volgen op hun falen, bekend gemaakt zou worden aan de natiën."
2067,44021018,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">18 </span>De afwezigheid van de apostelen voor het leiderschap van de heiligen in de heilige stad en de verhoging van Jakobus, de broer van de Heer, naar een plaats van gezag, laat zien hoe de afval onder hen was voortgegaan. De opdracht van de Heer aan de twaalf was praktisch genegeerd, terwijl de lichamelijke relatie van Jakobus hem tot hun leider maakte. Zelfs bij Paulus' eerste bezoek, ook al zag hij geen van de apostelen behalve Cefas, zag hij Jakobus, die toen al een hoge positie scheen te hebben (<a class=""l"">Gal. 1:19</a>). Bij de conferentie over de besnijdenis, werd Petrus geheel overschaduwd door Jakobus, die de bevelen voorstelt en zijn punt naar voren brengt (<a class=""l"">15:13-21</a>). Paulus geeft hem een hogere plaats dan Johannes of Petrus, wanneer hij zegt dat Jakobus, Cefas en Johannes de pilaren schenen te zijn in Jeruzalem (<a class=""l"">Gal. 2:9</a>). Spoedig daarna wordt het door Cefas' gedrag in Antiochië duidelijk. Hij handelde in overeenstemming met de bevelen, tot sommige van Jakobus kwamen; toen werd hij bang voor de Besnijdenis (<a class=""l"">Gal. 2:12</a>). Jakobus stond aan het hoofd van die gelovigen die de Galaten misleidden en de bron waren van veel moeite in Korinthe. Jakobus betekent HIEL, hielenlichter, of misleider."
2068,44021024,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">24 </span>Het geloof van de besnijders, gebaseerd op tastbaar bewijs, zoals tekenen en wonderen, was van een totaal andere aard dan dat van Paulus' brieven. In de dag van onze Heer ""geloven velen in Zijn naam, de tekenen van Hem ziende die Hij deed. Maar Jezus, Hij vertrouwde Zichzelf niet aan hen toe ... Want Hij wist wat in de mens was"" (<a class=""l"">Joh. 2:23-25</a>). Daarom was de menigte gelovigen in Jeruzalem nog steeds vurig voor de wet en besnijdenis en de traditionele tijden. Hun geloof verhinderde hen niet de apostel te haten en afgevaardigden te zenden om zijn werk onder de natiën ongedaan te maken. Dat Paulus' echte gevaar lag bij de besnijders wordt niet alleen duidelijk uit de waarschuwing van de oudsten en de voorzorgsmaatregelen die zij voorstelden, maar uit zijn eigen gebed om gered te worden van de <i>koppigen</i> (niet de ongelovigen!) in Judea (<a class=""l"">Rom. 15:31</a>). Zij die zich onderschikten aan het leiderschap van Jakobus, konden Paulus niet tolereren.<br><br>Het werd als een daad van vroomheid beschouwd om de uitgaven te betalen van de offers die door de Nazireeërs geofferd werden bij de voltooiing van hun belofte, zeker wanneer de mannen te arm waren om ze te leveren (Num. 6). Paulus zelf was niet rijk, maar er werd waarschijnlijk mee ingestemd dat iets van de bijdrage die hij voor de armen had gebracht gebruikt kon worden voor dit doel. Door zich zo publiekelijk te verbinden met deze ceremonie werd gehoopt dat hij in staat zou zijn het vooroordeel tegen hem te ontwapenen. Paulus' koers in deze zaak kan niet veroordeeld worden. Tot op deze tijd werd hij een Jood voor de Joden. Hij kon Timotheüs besnijden vanwege het vooroordeel van de Joden, tegelijkertijd duidelijk makend dat besnijdenis niets was. Ceremoniële zaken waren niets, behalve als ze werden gebruikt om hen te verzoenen die er aan vasthielden. Het is het motief en niet zozeer de daad die bepaald was juist is en wat verkeerd."
2069,44021027,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">27 </span>Aangezien het de Pinkstertijd was, waren er Joden uit alle delen van de wereld in Jeruzalem om het feest te vieren. Er is veel nadruk gelegd op de eerste Pinksteren, toen het evangelie van het koninkrijk voor het eerst door de apostelen werd gepredikt. Wat een tegenstelling is nu dit Pinksteren, wanneer de belangrijkste verkondiger van het koninkrijk door de gelovigen wordt gehaat en door hun tegenstand bijna ter dood wordt gebracht!"
2070,44021028,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">28 </span>Hoewel alle aanklachten tegen Paulus letterlijk vals waren, hadden ze enige grond in de geest, net zoals de aanklacht dat onze Heer had gedreigd de tempel te vernietigen en die in drie dagen weer op te richten vals was, maar in de diepste zin waar. In zijn brief aan de Romeinen had hij laten zien dat het houden aan en kwijtschelden van de wet is wat bepalend is, niet het rusten in de wet. Hij had, in geest, enige Joodse en vele heidense gelovigen in het heiligste van heiligen geleid. Maar feitelijk had hij Trofimus niet voorbij de scheidingswal geleid (<a class=""l"">Efe. 2:14</a>), die de ""Soreg"" heet, die de nadering verbood van allen, behalve van hen van Joods bloed. Hij stond er op dat de wet heilig was en rechtvaardig en goed (<a class=""l"">Rom. 7:12</a>) en handhaafde de speciale voorrechten van het verbondsvolk (<a class=""l"">Rom. 9:4,5</a>). Het plan om de christelijke Joden te verzoenen eindigt in een ramp, die aantoont dat Paulus en de wettelijken niet verenigbaar zijn."
2071,44021030,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">30 </span>Aangezien de hele stad in oproer was en het volk samenstroomde, is het duidelijk dat de menigte van Joden die geloofden, de zijde kozen van hun ongelovige landslieden tegen Paulus. Dit is niet zo vreemd als het lijkt, want zelfs vandaag leidt de bitterheid van religieuze tegenstellingen er toe hen die veel minder tussen hen hebben dan er was tussen Paulus en de Judaïsten om op een soortgelijke wijze te handelen. Een veronderstelde ketter wordt niet de aandacht gegeven die aan een ongelovige wordt gegeven. Religie, in het bijzonder die welke de nadruk legt op rituelen, heeft radicaal de standaard van menselijke moraal onzuiver gemaakt. Paulus kwam tot hen met veel aalmoezen en immense geestelijke weelde, maar dat alles versmaadden ze, net zoals hun vaders zijn Heer hadden versmaad."
2072,44021031,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">31 </span>Het fort Antonia was aan de noord-westelijke hoek van het tempelgebied, met torens die over alle tempelhoven uitkeken, zodat iedere ordeverstoring onmiddellijk aan de kapitein kon worden gemeld. Daarom kreeg de bende niet de tijd om Paulus te doden, voordat de soldaten naar beneden renden en hem uit hun handen namen."
2073,44021033,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">33 </span>Omdat de kapitein niet kon ontdekken wie Paulus was, kwam hij tot de conclusie dat hij de Egyptische bedrieger was die recentelijk een opstand had geleid, en over wie zowel de soldaten en de bevolking nog steeds ietwat opgewonden waren."
2074,44021040,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">40 </span>God handelt op schitterende wijze. Menselijke oppositie werkt Zijn doelstellingen net zo effectief uit als menselijke hulp. Welk beter middel kon bedacht worden om heel Jeruzalem, alsook vertegenwoordigers van de verstrooiing, bijeen te krijgen om zijn laatste getuigenis over de Messias en Zijn koninkrijk te horen? Zo'n samenstelling kon nooit bijeengeroepen worden en er was waarschijnlijk geen gebouw dat groot genoeg was om ze te bevatten. Het schijnt vrijwel ondenkbaar dat Paulus een gelegenheid zou zijn gegeven om tot hen te spreken, want de Romeinse wet en de Romeinse soldaten waren gewoonlijk buitengewoon streng en zwaar. Zo is in een paar minuten de hele situatie veranderd. We zouden uiteraard verwachten dat hij Grieks sprak, want allen zouden hem hebben verstaan, maar met fijnzinnige takt spreekt hij hen toe in de taal die het volk van het verbond het best zou verstaan, die in hun denken verbonden was met alles dat heilig was in het Judaïsme waarvoor zij vochten. Het was de meest nabije nadering tot de taal van hun heilige Schrift. Het was de taal van de Joden onder elkaar, net zoals Jiddisch dat vandaag is."
2077,44022003,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">3 </span>We kunnen niet anders doen dan de openingswoorden van de apostel bewonderen. Zijn gebaar had het tumult doen ophouden. Nu zijn zijn woorden er op berekend bij hen sympathie voor hem op te wekken, als hij laat zien dat hij perfect begrijpt waarom zij hem vervolgen, want hijzelf had hen overtroffen in zijn verlangen de ketterij uit te wissen die hij nu verdedigt. Hij had zeker getuigen onder hun leiders die er van konden getuigen dat hij van hen gezag had ontvangen om zijn vervolging uit te breiden tot buiten de steden."
2078,44022004,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">4 </span>""De weg"" betekende op de lippen van de apostel het ware geloof en het juiste leven. Kennelijk was dit een zinsnede naar de eigen keuze van de discipel. ""Het pad"" van het Boedisme is een interessante parallel."
2079,44022006,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">6 </span>Nooit tevoren had de apostel zo'n gelegenheid gehad om zijn eigen volk te vertellen over zijn ontmoeting met de Messias. We kunnen veel leren uit zijn toespraak over de status van de gelovigen in Judea bij deze crisis. De belediging van het kruis had opgehouden. Ze werden beschouwd als gewoon een andere Joodse sekte. De menigte demonstreerde niet tegen het noemen van Jezus als de Messias. Velen van hen geloofden dat en de rest tolereerde het."
2080,44022009,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">9 </span>De schijnbare tegenstrijdigheid tussen dit en het eerste verslag van zijn roeping (<a class=""l"">9:7</a>) is eenvoudig te verklaren. De mannen die bij hem waren hoorden een geluid, maar herkenden het niet als de stem ""van Hem die tot mij spreekt"". Het Griekse woord betekent zowel stem als geluid. Ze staarden naar het licht, maar niet naar de Ene uit Wie het straalde."
2081,44022010,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">10</span><br><br>Met bewonderenswaardige tact legt Paulus de nadruk op punten die nodig waren om zijn toehoorders te winnen, maar laat hij weg wat hun toorn kon opwekken. De Heer Zelf had hem verteld dat hij naar de natiën gezonden zou worden (<a class=""l"">26:17</a>) en werd door Ananias bevestigd (<a class=""l"">9:15</a>). Toch weerhoudt hij zich er van om op dit moment ook maar iets over de natiën te zeggen. De wijsheid hiervan wordt bevestigd wanneer zij weigeren hem verder te horen, toen hij de natiën had genoemd (:21)."
2082,44022012,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">12 </span>In dezelfde geest introduceert hij Ananias als een ""een vroom man naar de wet"", al zijn geloof in de Messias weglatend. Hij spreekt van ""de God van onze vaders"" en van dopen en de bekende profetische formule van ""Zijn Naam aanroepend""."
2083,44022017,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">17 </span>Hier wordt niets gezegd over Paulus' verblijf in Arabië (<a class=""l"">Gal. 1:17-18</a>) en het feit dat hij pas drie jaren na zijn roeping naar Jeruzalem terugkeerde. Wat van belang was voor zijn toehoorders was dát hij terugkeerde en met het volle vertrouwen dat zij, die zo goed zijn boosaardige vurigheid tegen de volgelingen van Jezus kenden, niet zouden falen zijn getuigenis over Hem te geloven. Hij bespreekt zelfs dit punt met de Heer Zelf. Hoe konden ze weigeren te luisteren wanneer ze heel wel wisten hoe keihard hij zijn vervolging had uitgevoerd en zelfs deel had genomen aan de moord of Stefanus?"
2084,44022018,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">18 </span>Dat dit een plechtig getuigenis is tegen de Joden wordt duidelijk uit de uitspraak van de Heer dat zij Paulus' getuigenis niet zouden ontvangen, hoe verlangend hij ook was om ze te winnen. Paulus wordt hier gebruikt in het land, net zoals hij daarna in Rome was voor de verstrooiing, om de afvallige natie een plechtige aanduiding te geven dat God voor een tijd klaar met hen was en nu op het punt stond de natiën ter hand te nemen."
2085,44022021,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 21</span><br><br>Hier zien we de oorzaak van Israëls afvalligheid blootgelegd worden. Zij hadden een kanaal van zegen moeten zijn voor de andere natiën, maar in plaats daarvan hielden ze alle geschenken van JAHWEH voor zichzelf en weigerden ze die te delen met de minder begunstigde natiën. Ze waren als de slaaf die tien duizend talenten schuldig was, maar, omdat hij niets had om mee te betalen, zijn schuld kwijtgescholden zag. Maar toen hij een medeslaaf vond die hem veel minder schuldig was, weigerde hij barmhartig te zijn en wierp hij hem in de gevangenis. Daarop werd zijn Heer boos en gaf hem over aan de kwellers (<a class=""l"">Matt. 18:23</a>). Israël is de tien duizend talenten schuldenaar. De natiën waren hun medeslaven. Israël kreeg vergeving, maar omdat zij weigerden de zegen door te geven aan de natiën, werd de vergeving ingetrokken en sinds die tijd is de natie in de handen van de kwellers. Slechts een paar jaren daarna werd Jeruzalem vernietigd, de natie verstrooid en verdreven uit het land, om de aarde te bewandelen, veracht door de natiën die zij verkeerd hadden behandeld."
2086,44022025,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">25 </span>Bij verscheidene eerdere gelegenheden werd Paulus tegen de woede van zijn eigen landslieden beschermd door de tussenkomst van de Romeinse macht. Gallio had de tafelen tegen hem gekeerd (<a class=""l"">18:12-17</a>) en de schrijver van Efeze had hem vrijgesproken (<a class=""l"">19:37</a>), maar nooit tevoren had hij een beroep moeten doen op zijn Romeinse burgerschap als verdediging tegen zijn eigen verwanten. In Filippi had hij het gebruikt, niet om zichzelf er achter te verschuilen, maar ten behoeve van het evangelie. Nu echter, nu de natie uiteindelijk is overgegeven aan het oordeel, aarzelt hij niet om te gaan staan op zijn rechten als Romeins staatsburger. Hij was al vijf maal geslagen door de joden (<a class=""l"">2Kor. 11:24</a>) en het was niet nodig nog meer te verdragen.<br><br>Omdat hij een Romeins burger was, had de kapitein niet het recht Paulus te binden, en nog veel minder om hem vóór de rechtszaak te geselen. Maar het feit dat hij hem onwettelijk bond plaatste Paulus in een voordelige positie, waaraan nog het respect werd toegevoegd dat behoorde bij iemand die zo'n burgerschap had ontvangen bij de geboorte, terwijl de kapitein het verkreeg door het te kopen. ""Ik ben een Jood"" baatte niets bij de Joden. Maar bij zijn verklaring dat hij een Romein is, wordt zijn woord direct aanvaard. Het was een halszaak onwettig het bezit van het burgerschap te claimen."
